Invoice,OrderValue,ItemsPerOrder
558192,348.0,2
558193,768.0,6
558194,162.82,54
558195,701.88,36
558196,626.41,83
558197,666.68,20
558198,111.25999999999999,19
558199,163.29999999999998,12
558200,220.95,48
558201,318.2,2
558203,179.28000000000003,1
558204,243.76,16
558232,447.6,107
558233,339.26,9
558234,65.39999999999999,2
558235,453.69,36
558237,613.91,78
558241,310.12,9
558247,143.1,14
558248,576.08,9
558259,110.30000000000001,6
558260,310.0,14
558261,10.08,1
558262,10174.94,72
558263,1113.6000000000001,11
558264,98.3,5
558265,376.3,8
558271,382.46000000000004,15
558276,62.400000000000006,1
558293,216.95,18
558294,339.3,3
558295,333.65,18
558310,1382.88,3
558311,2739.92,20
558314,361.8,3
558315,1452.35,66
558317,173.8,3
558325,51.0,1
558328,492.94,28
558330,299.71,35
558331,407.04,2
558332,59.599999999999994,2
558333,500.0,1
558334,134.28,8
558335,254.18,15
558336,315.6,13
558338,222.9,13
558339,174.04999999999998,15
558341,173.56,8
558348,307.99,17
558350,82.66,3
558351,273.9,7
558352,107.5,1
558353,108.0,1
558355,589.23,81
558356,15.0,1
558358,140.06,22
558362,1353.2,6
558363,530.4,2
558365,250.0,1
558366,510.72,1
558367,345.92,42
558368,960.08,57
558370,323.0,43
558372,550.57,58
558375,376.92,13
558376,60.8,5
558381,600.0,1
558382,322.53,17
558383,282.23,15
558384,395.7,7
558385,478.08,7
558386,47.92,6
558387,101.76,1
558389,242.09,15
558390,576.4,12
558416,303.6,37
558417,2822.7400000000002,25
558418,259.98,10
558419,335.33,10
558420,178.63,28
558421,60.660000000000004,2
558430,227.70000000000002,11
558431,106.15,3
558432,342.21000000000004,16
558435,474.18,18
558437,175.89,26
558440,32.65,2
558441,145.48,49
558442,110.92,24
558443,403.44,6
558447,856.32,8
558452,258.12,13
558454,305.0,16
558455,311.65,12
558456,47.5,2
558458,125.95,12
558459,109.64,33
558460,406.46,14
558461,185.85,48
558462,326.34,21
558467,170.42000000000002,15
558470,140.85,4
558472,547.44,4
558473,237.2,2
558474,204.0,1
558478,114.35000000000001,9
558479,119.8,12
558480,145.75,9
558481,483.01,20
558482,13.200000000000001,1
558483,219.83,10
558484,679.88,25
558501,615.09,37
558523,2231.3,3
558524,187.78,7
558526,13355.4,9
558527,1.65,1
558528,812.0,1
558529,23.2,1
558532,328.41,30
558533,530.47,31
558534,567.42,38
558535,279.77,44
558536,1466.3200000000002,23
558537,294.64000000000004,7
558538,246.82,44
558539,445.42,29
558540,2662.17,88
558542,368.3,29
558552,1948.92,9
558554,2390.4,1
558555,127.1,13
558556,131.06,29
558557,428.40000000000003,8
558558,300.34000000000003,57
558560,5.95,1
558561,199.7,8
558562,309.9,9
558563,344.92,20
558564,482.6,29
558565,114.76,25
558567,318.9,15
558568,363.78,22
558570,142.52,22
558571,810.26,31
558572,228.1,8
558573,30.0,1
558574,97.2,4
558608,289.1,12
558611,57.900000000000006,3
558612,877.6800000000001,2
558613,756.36,30
558616,269.4,16
558619,316.7,14
558620,154.65,36
558621,300.04,25
558622,120.05000000000001,5
558623,163.9,10
558624,17.0,1
558625,301.06,18
558626,95.28,6
558627,311.86,6
558628,814.74,44
558629,32.4,2
558630,646.82,28
558631,161.89000000000001,25
558632,303.53999999999996,15
558633,294.65000000000003,14
558634,264.8,16
558635,91.22,14
558636,165.5,17
558637,203.85999999999999,34
558638,462.58,24
558639,360.8,13
558640,138.5,8
558641,831.34,29
558642,394.34000000000003,21
558643,410.90000000000003,15
558644,679.1,2
558647,439.74,26
558653,17.4,1
558671,345.29999999999995,9
558679,124.9,22
558684,976.58,45
558685,276.8,14
558686,184.2,11
558687,298.64,16
558696,587.3,53
558699,153.22,10
558700,304.61,82
558701,108.94999999999999,5
558702,156.17,33
558703,306.75,22
558704,658.85,26
558705,37.78,23
558706,416.96000000000004,4
558707,100.33,43
558708,10.76,5
558709,617.03,81
558710,31.11,11
558711,18.830000000000002,8
558713,69.02,15
558714,128.27,13
558717,71.4,4
558718,117.68,9
558719,351.48,3
558721,8.25,1
558729,440.64,14
558731,796.83,55
558734,9.75,1
558737,13.370000000000001,4
558738,405.38,28
558740,111.7,7
558746,215.75,18
558747,318.90999999999997,6
558748,115.75,8
558749,155.34,17
558750,450.81,21
558751,462.19,66
558752,272.26,40
558754,406.65999999999997,51
558755,154.25,3
558756,294.3,12
558757,223.92000000000002,28
558758,99.14,12
558759,247.52,25
558760,247.25,24
558761,175.65,53
558762,406.18,15
558763,209.51999999999998,23
558765,145.8,10
558766,306.33000000000004,7
558767,384.8,29
558768,95.15,16
558769,155.8,32
558770,115.55,26
558771,346.38,52
558772,156.91,12
558773,86.02,10
558775,7786.0,6
558776,5496.0,6
558778,471.22,31
558779,100.8,4
558812,750.9,34
558813,474.36,16
558814,226.93,23
558841,30.0,1
558860,249.03,46
558861,1067.8799999999999,56
558862,1561.0900000000001,77
558863,276.82,23
558867,109.33,13
558868,375.22,16
558870,1128.6,3
558871,4146.34,15
558872,289.96000000000004,9
558873,457.3,15
558875,153.13,24
558876,360.82,52
558877,249.05,72
558878,126.62,18
558879,369.56,18
558880,70.8,2
558881,998.4200000000001,60
558885,227.95000000000002,12
558886,49.5,4
558887,488.55,29
558888,659.08,87
558891,70.80000000000001,2
558892,298.74,18
558893,62.6,5
558894,101.10000000000001,2
558895,389.68,1
558900,107.7,12
558902,770.07,25
558906,433.21999999999997,93
558908,487.02,19
558909,789.6600000000001,8
558910,1141.2,5
558911,321.46,18
558912,31.25,1
558916,663.18,12
558917,838.8000000000001,1
558918,107.60000000000001,7
558919,455.45000000000005,23
558920,104.34,5
558921,20.8,1
558922,157.4,9
558923,97.0,4
558924,318.03,9
558925,17.4,1
558926,440.71,23
558927,324.17,17
558933,289.95,8
558959,351.14,8
558963,1088.5,16
558964,449.81,9
558970,129.64000000000001,8
558990,51.36,4
558991,123.73,40
558992,351.69,21
558993,504.98,35
558994,349.54,5
558995,311.82,16
558996,137.98000000000002,9
558999,221.52,7
559000,235.63,25
559001,300.8,10
559002,72.0,2
559004,632.44,20
559005,302.18,7
559006,307.6,8
559009,689.58,43
559010,205.60000000000002,7
559011,694.57,41
559013,467.7,3
559014,305.5,15
559015,396.9,11
559016,672.9,10
559017,455.16999999999996,23
559018,160.42000000000002,19
559020,18.740000000000002,2
559021,532.94,6
559023,737.04,6
559024,210.10000000000002,11
559025,214.79999999999998,11
559026,75.0,1
559027,642.02,22
559028,330.6,19
559029,19.919999999999998,2
559032,2156.44,36
559034,369.85,24
559035,139.68,6
559036,662.35,32
559044,426.2,2
559045,178.74,7
559046,54.9,2
559047,1278.1,7
559048,768.0,4
559050,600.72,7
559056,356.99,21
559057,561.34,25
559058,719.06,33
559060,302.20000000000005,9
559061,197.24,41
559062,553.92,20
559063,173.86,22
559064,318.66,14
559068,197.87,67
559070,110.55,7
559091,224.84,5
559092,197.22,11
559095,431.57,27
559096,647.9200000000001,3
559097,109.0,6
559098,605.76,3
559106,148.95,27
559107,127.53,37
559108,223.68,3
559109,215.85,47
559110,594.0,1
559111,61.8,2
559112,215.25,12
559113,85.0,1
559120,380.45,43
559121,308.18,16
559122,521.34,39
559123,253.26000000000002,21
559124,366.6,14
559125,437.38,24
559126,14.5,1
559127,301.9,4
559128,193.29,40
559129,167.5,9
559130,412.2,4
559131,202.1,3
559132,255.95,20
559133,704.01,86
559134,1056.62,60
559135,134.5,11
559137,5.2,1
559138,215.74,27
559139,477.9,8
559141,683.91,43
559142,381.17,12
559143,67.79,22
559144,312.75,18
559145,2825.1,20
559146,615.3000000000001,18
559148,96.0,2
559150,224.79,14
559151,473.7,7
559152,76.95,5
559153,321.14,18
559154,108.4,5
559155,221.0,25
559156,79.62,4
559157,307.03,19
559158,345.65,13
559160,235.82,15
559164,587.46,6
559165,39.239999999999995,9
559167,532.21,15
559168,145.96,26
559169,311.46,17
559170,179.35,24
559171,377.61,23
559172,65.4,1
559173,416.62,25
559174,503.8,30
559185,19.799999999999997,1
559187,46.75,1
559199,382.36,10
559200,361.11,42
559201,95.75,6
559202,781.03,53
559203,830.0000000000001,1
559204,909.24,6
559205,246.36,4
559206,128.16,3
559237,372.0,2
559254,300.03,17
559255,768.0,2
559256,819.0,37
559289,433.25,69
559293,28.880000000000003,13
559295,303.76,19
559297,428.49,42
559298,739.64,22
559299,229.14000000000001,15
559300,208.62,12
559301,336.8,20
559302,117.8,18
559305,142.1,26
559306,171.45000000000002,9
559307,370.15,47
559308,306.42,20
559310,944.1600000000001,26
559311,1837.92,37
559312,97.5,6
559313,225.20000000000002,8
559315,430.00000000000006,3
559316,276.6,16
559317,285.83,52
559318,177.21,30
559319,10.08,1
559320,134.86,18
559321,422.72,24
559322,2609.0,7
559323,203.6,5
559324,158.39999999999998,2
559325,219.78,6
559326,208.89,13
559327,203.46,13
559328,275.76,7
559329,205.1,12
559330,400.1,29
559331,349.92,19
559332,130.2,4
559333,23.04,2
559336,113.96000000000001,10
559339,90.6,2
559340,308.58000000000004,14
559341,443.2,11
559342,611.22,29
559343,4.25,1
559346,202.16,15
559349,292.82,20
559350,346.38,16
559352,126.44999999999999,8
559353,63.75,1
559354,365.05,24
559355,112.71,7
559356,869.9,44
559357,2215.25,64
559358,180.39,13
559359,109.9,13
559360,114.54,17
559361,253.69999999999996,3
559362,683.64,40
559363,157.81,8
559364,761.9200000000001,34
559366,413.96,19
559367,303.14,17
559368,225.95,13
559369,326.77,16
559370,185.51,15
559371,218.27,12
559372,626.88,34
559401,185.81,27
559418,579.26,36
559419,438.0,2
559420,225.72,10
559421,318.05,21
559422,284.75,16
559424,649.85,30
559436,110.49,24
559441,329.24,14
559455,251.9,21
559456,17.4,1
559457,765.4200000000001,20
559458,104.95,2
559459,454.28,17
559460,300.86,16
559462,314.85,7
559463,28.35,3
559464,419.91,35
559465,3609.8,24
559466,82.04,9
559469,252.37,13
559471,238.9,13
559472,9.2,2
559477,305.75,11
559504,35.33,11
559505,535.85,19
559507,98.06,31
559508,103.97,13
559509,31.74,17
559510,727.32,34
559511,2.37,1
559512,329.46000000000004,11
559513,243.22,37
559516,282.12,2
559519,870.0,4
559523,117.86,22
559524,45.0,1
559525,391.52,35
559526,115.72,49
559527,149.02,15
559528,455.95,27
559529,430.05,32
559532,13.01,5
559535,244.12,77
559536,198.56,31
559537,115.44999999999999,11
559538,269.49,42
559539,337.58,20
559541,52.199999999999996,1
559542,412.62,80
559543,38.98,26
559544,37.88,30
559545,288.42,30
559546,909.6,17
559547,381.37,69
559548,297.65,28
559549,280.7,67
559550,150.75,23
559551,111.23,24
559552,267.0,75
559553,322.15,18
559554,1778.5,20
559555,232.6,16
559556,34.68,1
559557,1217.64,77
559605,346.76,8
559606,114.11,23
559607,532.48,27
559609,126.6,4
559629,216.71,29
559636,47.550000000000004,3
559637,1236.48,5
559638,251.68,3
559639,457.26,15
559640,533.0200000000001,5
559641,365.02,38
559652,327.2,20
559653,165.07,58
559654,865.62,21
559656,178.38000000000002,10
559657,21.96,2
559658,30.0,1
559660,1080.65,28
559661,213.70000000000002,5
559662,299.7,17
559665,312.9,67
559668,301.26,19
559669,307.97,19
559671,114.95,21
559672,550.4,70
559673,1212.26,42
559674,351.7,35
559676,1180.12,46
559677,15.0,1
559678,214.25,29
559679,793.88,40
559680,421.24,24
559682,32.95,2
559684,373.40000000000003,14
559685,78.6,5
559686,141.98,38
559687,168.95,11
559688,5.8,1
559690,850.46,7
559691,795.5600000000001,34
559696,156.85,16
559697,72.38,19
559698,631.65,55
559699,192.8,11
559700,1752.06,5
559701,1305.6,1
559702,696.72,3
559703,857.7,7
559704,471.43,31
559706,347.29,21
559707,484.86,12
559708,116.55000000000001,8
559709,884.4,7
559710,191.60000000000002,11
559711,204.35,12
559715,304.5,13
559733,309.07,20
559745,113.07,11
559746,365.28,18
559751,207.41,13
559768,197.52000000000004,5
559774,119.19,23
559782,302.92,19
559783,302.04,16
559784,834.52,9
559790,326.4,2
559791,527.3,18
559793,24.380000000000003,1
559794,446.08,30
559795,35.0,2
559797,267.04,20
559798,100.32,6
559804,393.31,41
559806,490.11,24
559807,501.37,94
559809,235.71,42
559810,243.64999999999998,6
559811,305.1,15
559812,377.74,34
559813,753.66,37
559814,370.16,25
559815,757.6,5
559818,515.3,7
559819,256.7,10
559821,131.45,14
559822,12.75,1
559823,52.8,2
559824,263.38,31
559826,104.05,4
559827,431.8,6
559828,7.9,1
559831,416.90000000000003,18
559834,239.2,16
559835,15.0,1
559836,516.12,30
559861,179.17,11
559862,515.72,21
559863,352.94,30
559864,406.22999999999996,27
559865,1086.8300000000002,25
559866,610.01,42
559872,47.24,5
559876,243.25,60
559877,178.82,8
559878,367.5,52
559879,5.1,1
559881,162.63,27
559883,56.18,4
559884,535.52,32
559885,69.72,3
559886,48.150000000000006,3
559887,163.53,55
559888,311.92,11
559889,915.46,10
559890,45.599999999999994,2
559893,608.46,46
559894,419.48,132
559895,317.40000000000003,9
559896,177.85,16
559897,660.01,19
559898,353.08,57
559899,281.71,12
559900,214.2,5
559901,23.25,2
559902,105.78,48
559903,353.09,20
559904,506.16,30
559905,152.81,8
559906,185.85,11
559907,936.48,40
559909,330.92,26
559910,35.599999999999994,2
559911,270.9,9
559912,357.78,22
559913,17.4,2
559916,110.14,4
559918,488.4,28
559919,2735.16,22
559920,61.199999999999996,1
559921,305.02,87
559922,574.7,25
559925,316.85,9
559926,39.599999999999994,2
559927,461.08,7
559928,1710.39,54
559929,252.05,15
559930,585.62,25
559931,205.95,11
559932,561.9,5
559933,308.2,32
559934,304.92,16
559935,315.12,3
559936,49.92,1
559937,465.35,26
559938,112.81,13
559940,791.7,5
559941,1960.7999999999997,3
559942,1037.1,3
559944,596.7,3
559945,18.0,1
559948,1430.75,27
559951,309.4,13
559979,304.09999999999997,21
559980,202.87,8
559981,603.5400000000001,33
559982,164.0,9
559984,203.56,60
559985,219.06,11
559986,98.45,6
559987,688.0,15
559988,185.78,14
559989,521.49,24
559990,87.3,5
559991,139.95,20
559993,188.56,23
560010,285.0,19
560018,287.29,68
560024,244.87,40
560025,140.69,56
560026,119.05,12
560032,2.5,1
560033,902.09,35
560034,300.99,14
560035,2204.36,72
560036,1147.1,47
560038,875.28,13
560041,654.97,28
560042,170.45,11
560047,221.73000000000002,37
560048,132.16,9
560049,522.52,29
560051,344.62,17
560052,413.64,16
560053,366.31,13
560078,453.75,24
560079,449.2,26
560080,3279.36,10
560086,299.18,20
560087,326.4,1
560088,135.62,10
560089,82.53,13
560093,356.84,14
560094,408.21999999999997,16
560095,30.5,5
560096,95.4,3
560097,339.38,20
560098,127.88,20
560101,105.0,6
560102,288.57,17
560103,130.26,13
560104,159.3,35
560105,222.13,51
560106,772.43,50
560107,356.1,16
560108,208.5,8
560109,56.82,6
560115,180.8,31
560118,418.96,21
560119,448.1,16
560120,971.13,45
560122,119.04,2
560125,136.68,53
560145,709.74,34
560180,185.07,6
560181,118.71,5
560182,254.35,3
560183,105.6,3
560184,52.980000000000004,4
560185,542.4,11
560186,113.06,17
560187,550.94,1
560188,322.2,9
560190,168.20000000000002,10
560191,60.0,4
560199,358.56000000000006,1
560200,30.0,1
560201,329.30000000000007,4
560202,776.0500000000001,13
560203,472.81,25
560204,154.20000000000002,3
560205,16.5,1
560207,410.84999999999997,19
560209,1246.32,158
560210,107.39999999999999,8
560211,561.06,28
560212,187.92000000000002,29
560222,231.39,18
560223,187.39,33
560224,400.76,45
560228,307.41,33
560229,155.3,11
560230,345.23,9
560231,250.95,9
560232,238.4,22
560233,247.44,49
560234,1885.1,24
560235,189.58,9
560236,35.400000000000006,2
560237,49.550000000000004,3
560238,307.5,18
560239,1242.3799999999999,82
560240,216.37,25
560241,80.7,2
560244,268.76,56
560246,1353.1000000000001,15
560247,111.9,5
560248,438.76,43
560249,201.25,30
560250,259.79,28
560251,394.88,60
560252,115.87,9
560253,535.59,22
560254,236.94,19
560255,783.9,70
560256,140.76,25
560257,810.09,17
560258,482.8,8
560259,541.4300000000001,41
560260,171.44,58
560261,207.16,21
560262,368.18,16
560263,89.26,4
560264,417.38,24
560265,413.38,22
560266,338.70000000000005,6
560267,129.5,6
560268,211.69,10
560269,148.16000000000003,4
560270,131.73,28
560271,355.57,105
560272,150.1,6
560273,372.3,22
560274,91.73,7
560275,15.0,1
560276,108.44,27
560277,114.14,9
560278,173.39,42
560279,173.65,9
560280,705.3000000000001,6
560281,152.68,48
560282,277.12,14
560284,204.54,11
560285,675.7,29
560286,898.44,6
560287,115.49,17
560288,563.4200000000001,21
560295,456.84,9
560299,747.78,31
560300,800.46,67
560302,47.7,1
560305,241.95000000000002,41
560355,114.55,6
560356,333.11,13
560357,183.5,11
560359,337.43,92
560360,3949.32,75
560361,272.81,19
560362,150.78,10
560363,131.5,10
560364,1585.94,33
560366,487.96999999999997,34
560368,728.0600000000001,117
560381,378.16,13
560382,119.39999999999999,1
560383,314.15000000000003,13
560385,310.49,63
560387,179.41,18
560392,217.6,8
560393,470.84,51
560394,556.58,39
560397,364.14,21
560398,1734.58,32
560410,530.47,31
560412,207.94,27
560413,550.64,1
560415,304.52,17
560416,21.72,2
560417,147.18,9
560422,300.18,17
560426,370.1,20
560432,484.1,15
560437,218.62,15
560441,165.20000000000002,6
560442,120.23,14
560443,201.96,7
560444,445.74,69
560445,11134.34,60
560446,532.3199999999999,3
560447,525.03,13
560448,576.0,23
560449,335.09999999999997,14
560450,90.0,3
560451,1527.0,68
560452,99.6,5
560453,1198.3799999999999,53
560454,224.3,14
560469,220.15,1
560473,483.02000000000004,23
560483,355.53999999999996,15
560491,158.65,57
560499,460.14,32
560500,131.66,15
560501,91.4,4
560503,362.82,19
560504,4406.61,178
560523,64.8,2
560527,470.95,30
560534,390.98,25
560535,242.91,13
560536,123.15,7
560537,323.09,34
560538,306.4,18
560539,513.48,25
560544,60.650000000000006,4
560545,105.6,6
560546,232.05,2
560547,614.2,29
560548,121.38000000000001,1
560549,653.9,9
560551,109.01,23
560552,750.93,40
560553,126.35,7
560554,358.57,12
560555,115.52,57
560557,110.23,13
560562,185.55,10
560566,431.66,30
560568,554.84,30
560569,557.6800000000001,37
560570,36.56,4
560571,729.0699999999999,34
560576,202.07,27
560577,471.27000000000004,14
560579,566.13,48
560580,8801.51,84
560581,611.76,6
560582,49.470000000000006,1
560584,112.74,28
560586,667.2,1
560587,60.0,1
560590,1292.31,76
560592,557.6800000000001,2
560595,814.48,5
560596,186.20000000000002,4
560597,326.4,2
560598,310.45,14
560599,191.16,1
560601,176.68,72
560602,336.36,20
560603,300.65,19
560604,464.71999999999997,5
560605,611.24,4
560606,293.07,19
560607,301.52,4
560634,421.44,12
560635,599.68,38
560640,313.76,4
560641,111.96,2
560642,329.65,9
560644,460.39,46
560646,2365.91,7
560648,710.25,7
560650,466.87,90
560651,451.42,1
560686,385.57,15
560688,153.34,23
560689,312.9,28
560690,469.76,30
560691,533.04,29
560692,111.04,38
560693,119.18,6
560694,835.65,28
560695,785.0,5
560696,111.49000000000001,32
560697,227.92000000000002,12
560698,664.83,16
560700,157.71,32
560701,299.28,28
560710,26.02,10
560711,193.23,55
560712,116.13,40
560713,160.8,12
560714,26.25,13
560715,132.95000000000002,7
560716,1532.76,70
560718,1682.5900000000001,26
560720,17.0,1
560721,29.759999999999998,2
560723,385.0,95
560724,534.34,29
560725,59.699999999999996,4
560726,102.83,35
560727,126.58,23
560728,348.29,19
560729,5433.57,50
560731,163.68,11
560732,341.03,51
560734,990.0,1
560736,345.14,13
560742,312.9,16
560754,310.82,13
560776,408.25,28
560781,353.02,8
560782,337.93,26
560783,676.8,29
560790,902.4,8
560791,116.81,8
560792,685.5,7
560805,120.0,5
560807,480.18,29
560820,146.66,11
560821,109.44999999999999,2
560824,134.57,27
560826,512.94,8
560827,252.45,14
560828,1088.86,65
560829,283.12,15
560833,205.66,37
560834,484.40000000000003,11
560839,121.54,12
560841,2569.55,99
560843,99.0,1
560844,74.88,2
