Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16107,18,7,3204.1600000000003,4,3,4,11,Champions
16108,85,8,2171.93,3,3,3,9,Loyal Customers
16109,219,4,923.58,2,3,3,8,Loyal Customers
16110,45,4,1819.27,3,3,3,9,Loyal Customers
16111,428,1,562.48,1,1,2,4,Lost
16112,143,4,195.73999999999998,2,3,1,6,At Risk (Was Valuable)
16113,183,1,161.38,2,1,1,4,Lost
16114,171,1,135.75000000000003,2,1,1,4,Lost
16115,10,12,2575.14,4,4,4,12,Champions
16116,206,2,592.88,2,2,2,6,Needs Attention
16117,190,4,650.05,2,3,2,7,At Risk (Was Valuable)
16118,393,5,4255.43,1,3,4,8,Loyal Customers
16119,8,8,1720.81,4,3,3,10,Champions
16120,59,7,3041.91,3,3,4,10,Champions
16121,57,6,1457.19,3,3,3,9,Loyal Customers
16122,73,6,1001.34,3,3,3,9,Loyal Customers
16123,52,1,307.78,3,1,1,5,Recent but Low Value
16124,316,6,1709.39,2,3,3,8,Loyal Customers
16125,367,14,4587.65,2,4,4,10,Champions
16126,29,15,14646.800000000001,3,4,4,11,Champions
16127,39,2,801.31,3,2,2,7,Recent but Low Value
16128,18,14,3748.4,4,4,4,12,Champions
16129,407,3,1396.05,1,2,3,6,Needs Attention
16130,422,4,987.48,1,3,3,7,At Risk (Was Valuable)
16131,52,15,9866.27,3,4,4,11,Champions
16132,544,2,664.1999999999999,1,2,2,5,Needs Attention
16133,4,78,22228.88,4,4,4,12,Champions
16134,22,7,2119.99,4,3,3,10,Champions
16135,263,2,819.45,2,2,2,6,Needs Attention
16136,60,5,921.08,3,3,3,9,Loyal Customers
16137,680,1,422.7,1,1,2,4,Lost
16138,368,4,894.45,2,3,3,8,Loyal Customers
16139,19,5,1111.15,4,3,3,10,Champions
16140,53,5,1536.19,3,3,3,9,Loyal Customers
16141,88,2,955.94,3,2,3,8,Loyal Customers
16142,250,1,535.34,2,1,2,5,Needs Attention
16143,3,16,4866.88,4,4,4,12,Champions
16144,247,1,175.2,2,1,1,4,Lost
16145,9,29,6693.6,4,4,4,12,Champions
16146,157,4,946.38,2,3,3,8,Loyal Customers
16147,134,7,2367.02,2,3,4,9,Loyal Customers
16148,296,4,370.37,2,3,2,7,At Risk (Was Valuable)
16149,5,3,422.22,4,2,2,8,Loyal Customers
16150,39,20,4154.69,3,4,4,11,Champions
16152,269,1,1829.04,2,1,3,6,Needs Attention
16153,50,13,5037.51,3,4,4,11,Champions
16155,382,6,781.05,1,3,2,6,At Risk (Was Valuable)
16156,9,26,5933.59,4,4,4,12,Champions
16157,16,4,644.24,4,3,2,9,Loyal Customers
16158,522,10,611.32,1,4,2,7,At Risk (Was Valuable)
16159,282,5,1230.29,2,3,3,8,Loyal Customers
16160,64,4,1009.4499999999999,3,3,3,9,Loyal Customers
16161,2,57,12448.960000000001,4,4,4,12,Champions
16162,252,1,37.4,2,1,1,4,Lost
16163,225,14,2263.63,2,4,4,10,Champions
16164,17,4,802.53,4,3,2,9,Loyal Customers
16165,505,1,79.9,1,1,1,3,Lost
16166,428,4,327.48,1,3,1,5,At Risk (Was Valuable)
16167,414,6,1149.8700000000001,1,3,3,7,At Risk (Was Valuable)
16168,11,73,10539.08,4,4,4,12,Champions
16169,8,4,1822.97,4,3,3,10,Champions
16170,51,25,6813.67,3,4,4,11,Champions
16171,59,1,73.2,3,1,1,5,Recent but Low Value
16172,95,8,1884.55,2,4,3,9,Loyal Customers
16173,16,7,1406.57,4,3,3,10,Champions
16174,126,7,2246.75,2,3,4,9,Loyal Customers
16175,94,7,1836.44,2,3,3,8,Loyal Customers
16176,421,7,1964.04,1,3,3,7,At Risk (Was Valuable)
16177,50,12,2141.61,3,4,3,10,Champions
16178,138,2,612.6,2,2,2,6,Needs Attention
16179,61,1,215.83,3,1,1,5,Recent but Low Value
16180,100,16,16170.27,2,4,4,10,Champions
16181,73,1,305.54,3,1,1,5,Recent but Low Value
16182,72,9,9971.65,3,4,4,11,Champions
16183,67,4,1077.81,3,3,3,9,Loyal Customers
16184,64,7,1155.54,3,3,3,9,Loyal Customers
16185,17,3,644.72,4,2,2,8,Loyal Customers
16186,23,30,8983.91,4,4,4,12,Champions
16187,32,17,6841.24,3,4,4,11,Champions
16188,45,6,1077.71,3,3,3,9,Loyal Customers
16189,16,2,215.48,4,2,1,7,Recent but Low Value
16190,40,8,2723.55,3,4,4,11,Champions
16191,3,40,15162.12,4,4,4,12,Champions
16192,736,1,351.3,1,1,2,4,Lost
16193,237,2,630.43,2,2,2,6,Needs Attention
16194,375,1,308.59999999999997,2,1,1,4,Lost
16195,723,1,323.25,1,1,1,3,Lost
16196,489,1,93.3,1,1,1,3,Lost
16197,469,9,2016.71,1,4,3,8,Loyal Customers
16198,75,2,1030.0410000000002,3,2,3,8,Loyal Customers
16199,392,7,942.75,1,3,3,7,At Risk (Was Valuable)
16200,4,13,5629.95,4,4,4,12,Champions
16201,3,6,2070.17,4,3,3,10,Champions
16202,361,11,2467.04,2,4,4,10,Champions
16203,59,7,1110.79,3,3,3,9,Loyal Customers
16204,23,4,939.24,4,3,3,10,Champions
16205,31,7,1830.61,3,3,3,9,Loyal Customers
16206,55,14,2597.37,3,4,4,11,Champions
16207,25,1,394.38,3,1,2,6,Recent but Low Value
16208,45,10,3440.45,3,4,4,11,Champions
16209,89,9,4146.78,3,4,4,11,Champions
16210,2,37,38304.06,4,4,4,12,Champions
16211,81,4,1086.34,3,3,3,9,Loyal Customers
16212,19,5,1284.56,4,3,3,10,Champions
16213,79,1,159.0,3,1,1,5,Recent but Low Value
16214,171,4,2038.25,2,3,3,8,Loyal Customers
16215,81,1,242.35,3,1,1,5,Recent but Low Value
16216,267,1,914.9300000000001,2,1,3,6,Needs Attention
16217,235,4,259.39000000000004,2,3,1,6,At Risk (Was Valuable)
16218,30,19,4343.6,3,4,4,11,Champions
16219,501,1,40.8,1,1,1,3,Lost
16221,37,10,2229.0099999999998,3,4,3,10,Champions
16222,318,2,1345.22,2,2,3,7,Needs Attention
16223,375,2,1102.3500000000001,2,2,3,7,Needs Attention
16224,57,5,1616.54,3,3,3,9,Loyal Customers
16225,45,18,2821.9100000000003,3,4,4,11,Champions
16226,203,5,672.1700000000001,2,3,2,7,At Risk (Was Valuable)
16227,219,6,948.82,2,3,3,8,Loyal Customers
16228,374,4,886.1600000000001,2,3,3,8,Loyal Customers
16229,87,7,2835.36,3,3,4,10,Champions
16230,190,2,542.03,2,2,2,6,Needs Attention
16231,379,4,1078.22,1,3,3,7,At Risk (Was Valuable)
16232,33,10,2692.02,3,4,4,11,Champions
16233,71,12,1818.71,3,4,3,10,Champions
16234,474,4,312.78,1,3,1,5,At Risk (Was Valuable)
16235,41,11,1990.6100000000001,3,4,3,10,Champions
16236,78,1,432.2,3,1,2,6,Recent but Low Value
16237,437,1,136.65,1,1,1,3,Lost
16238,423,1,63.66,1,1,1,3,Lost
16239,57,7,1450.9,3,3,3,9,Loyal Customers
16240,8,5,3693.81,4,3,4,11,Champions
16241,10,16,4329.31,4,4,4,12,Champions
16242,8,18,7433.3,4,4,4,12,Champions
16243,34,2,409.1,3,2,2,7,Recent but Low Value
16244,212,2,2579.38,2,2,4,8,Loyal Customers
16245,24,5,1352.3600000000001,4,3,3,10,Champions
16246,460,2,827.25,1,2,2,5,Needs Attention
16247,170,1,114.56,2,1,1,4,Lost
16248,62,1,152.94,3,1,1,5,Recent but Low Value
16249,53,5,1800.07,3,3,3,9,Loyal Customers
16250,261,3,791.38,2,2,2,6,Needs Attention
16251,512,1,128.31,1,1,1,3,Lost
16253,32,9,7276.91,3,4,4,11,Champions
16254,378,3,985.14,1,2,3,6,Needs Attention
16255,17,19,4834.39,4,4,4,12,Champions
16256,258,4,1609.57,2,3,3,8,Loyal Customers
16257,177,1,46.95,2,1,1,4,Lost
16258,45,16,11833.52,3,4,4,11,Champions
16259,410,3,361.94,1,2,2,5,Needs Attention
16260,51,1,1035.45,3,1,3,7,Recent but Low Value
16261,17,6,1059.45,4,3,3,10,Champions
16262,361,3,677.78,2,2,2,6,Needs Attention
16263,423,1,351.01,1,1,2,4,Lost
16264,438,2,837.53,1,2,2,5,Needs Attention
16265,9,15,6893.62,4,4,4,12,Champions
16266,74,14,1757.95,3,4,3,10,Champions
16267,591,1,186.66,1,1,1,3,Lost
16268,71,2,667.65,3,2,2,7,Recent but Low Value
16269,428,2,714.59,1,2,2,5,Needs Attention
16270,353,1,1141.24,2,1,3,6,Needs Attention
16271,3,11,3457.07,4,4,4,12,Champions
16272,117,1,411.7,2,1,2,5,Needs Attention
16273,648,2,336.03999999999996,1,2,1,4,Lost
16274,373,1,715.9,2,1,2,5,Needs Attention
16275,197,3,2151.11,2,2,3,7,Needs Attention
16276,177,3,2629.3900000000003,2,2,4,8,Loyal Customers
16277,734,1,188.69,1,1,1,3,Lost
16278,23,7,1056.59,4,3,3,10,Champions
16279,21,10,5692.18,4,4,4,12,Champions
16280,725,1,238.05,1,1,1,3,Lost
16281,72,4,3416.52,3,3,4,10,Champions
16282,340,3,1307.58,2,2,3,7,Needs Attention
16283,6,12,4311.37,4,4,4,12,Champions
16284,31,3,1029.77,3,2,3,8,Loyal Customers
16285,646,1,176.9,1,1,1,3,Lost
16286,477,4,263.65,1,3,1,5,At Risk (Was Valuable)
16287,170,5,1006.98,2,3,3,8,Loyal Customers
16288,470,1,129.85,1,1,1,3,Lost
16289,462,2,98.81,1,2,1,4,Lost
16290,465,4,2069.3,1,3,3,7,At Risk (Was Valuable)
16291,682,1,117.72,1,1,1,3,Lost
16292,117,9,1171.46,2,4,3,9,Loyal Customers
16293,9,19,4632.2,4,4,4,12,Champions
16294,477,1,126.05000000000001,1,1,1,3,Lost
16295,10,4,1328.55,4,3,3,10,Champions
16296,626,6,1245.97,1,3,3,7,At Risk (Was Valuable)
16297,213,4,275.4,2,3,1,6,At Risk (Was Valuable)
16298,23,9,1080.0,4,4,3,11,Champions
16299,473,2,178.65,1,2,1,4,Lost
16300,430,3,1392.43,1,2,3,6,Needs Attention
16301,737,1,107.33,1,1,1,3,Lost
16302,108,2,212.82,2,2,1,5,Needs Attention
16303,26,9,7823.72,3,4,4,11,Champions
16304,695,1,381.66,1,1,2,4,Lost
16305,139,1,361.21999999999997,2,1,2,5,Needs Attention
16306,214,10,1162.82,2,4,3,9,Loyal Customers
16307,429,3,1194.92,1,2,3,6,Needs Attention
16308,38,7,5120.0,3,3,4,10,Champions
16309,92,3,686.67,3,2,2,7,Recent but Low Value
16310,414,2,460.08,1,2,2,5,Needs Attention
16311,18,2,616.26,4,2,2,8,Loyal Customers
16312,432,1,171.15,1,1,1,3,Lost
16313,3,2,274.15000000000003,4,2,1,7,Recent but Low Value
16314,390,3,1491.4,1,2,3,6,Needs Attention
16315,331,2,402.71,2,2,2,6,Needs Attention
16316,64,19,5533.31,3,4,4,11,Champions
16317,120,6,2179.76,2,3,3,8,Loyal Customers
16318,35,1,328.15,3,1,1,5,Recent but Low Value
16319,218,1,404.40000000000003,2,1,2,5,Needs Attention
16320,172,8,4428.849999999999,2,4,4,10,Champions
16321,72,10,265.5,3,4,1,8,Loyal Customers
16322,1,2,326.75,4,2,1,7,Recent but Low Value
16323,196,2,353.66,2,2,2,6,Needs Attention
16324,128,3,428.68,2,2,2,6,Needs Attention
16325,44,17,3463.84,3,4,4,11,Champions
16326,6,26,4706.99,4,4,4,12,Champions
16327,14,20,10705.52,4,4,4,12,Champions
16328,563,1,310.83,1,1,1,3,Lost
16329,428,4,1703.07,1,3,3,7,At Risk (Was Valuable)
16330,18,8,624.63,4,4,2,10,Champions
16331,432,6,2037.7,1,3,3,7,At Risk (Was Valuable)
16332,28,13,1989.97,3,4,3,10,Champions
16333,8,22,26626.8,4,4,4,12,Champions
16334,492,1,277.48,1,1,1,3,Lost
16335,552,8,2747.0,1,4,4,9,Loyal Customers
16336,421,4,3517.69,1,3,4,8,Loyal Customers
16337,37,1,151.05,3,1,1,5,Recent but Low Value
16338,157,1,214.79999999999998,2,1,1,4,Lost
16339,284,1,109.95,2,1,1,4,Lost
16340,107,3,1526.06,2,2,3,7,Needs Attention
16341,25,10,3832.29,3,4,4,11,Champions
16342,75,4,322.41,3,3,1,7,Recent but Low Value
16343,16,3,687.0699999999999,4,2,2,8,Loyal Customers
16344,158,4,842.42,2,3,2,7,At Risk (Was Valuable)
16345,44,2,1198.74,3,2,3,8,Loyal Customers
16346,385,1,224.51,1,1,1,3,Lost
16347,11,13,3482.01,4,4,4,12,Champions
16348,32,8,1798.22,3,4,3,10,Champions
16349,291,1,53.5,2,1,1,4,Lost
16350,21,12,2206.49,4,4,3,11,Champions
16351,333,18,3279.13,2,4,4,10,Champions
16352,18,2,494.44,4,2,2,8,Loyal Customers
16353,4,41,9985.93,4,4,4,12,Champions
16354,63,5,1129.51,3,3,3,9,Loyal Customers
16355,374,2,349.2,2,2,2,6,Needs Attention
16356,198,7,414.42,2,3,2,7,At Risk (Was Valuable)
16357,33,4,868.37,3,3,2,8,Loyal Customers
16358,1,6,2917.1,4,3,4,11,Champions
16359,7,20,2379.4,4,4,4,12,Champions
16360,5,8,3411.69,4,4,4,12,Champions
16361,10,4,896.66,4,3,3,10,Champions
16362,32,11,841.74,3,4,2,9,Loyal Customers
16363,53,1,109.36000000000001,3,1,1,5,Recent but Low Value
16364,12,2,707.04,4,2,2,8,Loyal Customers
16365,18,16,3296.7999999999997,4,4,4,12,Champions
16366,19,4,1548.1299999999999,4,3,3,10,Champions
16367,37,3,1362.4,3,2,3,8,Loyal Customers
16368,2,3,640.21,4,2,2,8,Loyal Customers
16369,18,7,2664.81,4,3,4,11,Champions
16370,82,4,1320.56,3,3,3,9,Loyal Customers
16371,449,1,157.2,1,1,1,3,Lost
16372,33,6,1298.61,3,3,3,9,Loyal Customers
16373,382,2,309.49,1,2,1,4,Lost
16374,66,5,1771.45,3,3,3,9,Loyal Customers
16375,470,2,104.0,1,2,1,4,Lost
16376,9,3,977.52,4,2,3,9,Loyal Customers
16377,267,2,1308.48,2,2,3,7,Needs Attention
16378,247,3,362.95,2,2,2,6,Needs Attention
16379,4,5,2131.9,4,3,3,10,Champions
16380,61,1,1780.59,3,1,3,7,Recent but Low Value
16381,396,2,258.7,1,2,1,4,Lost
16382,408,2,353.1,1,2,2,5,Needs Attention
16383,75,9,2910.84,3,4,4,11,Champions
16384,90,4,1358.95,3,3,3,9,Loyal Customers
16385,60,5,1030.61,3,3,3,9,Loyal Customers
16386,29,3,1102.59,3,2,3,8,Loyal Customers
16387,323,5,918.55,2,3,3,8,Loyal Customers
16388,654,1,186.05,1,1,1,3,Lost
16389,53,5,1362.27,3,3,3,9,Loyal Customers
16390,537,3,467.5,1,2,2,5,Needs Attention
16391,401,4,1103.61,1,3,3,7,At Risk (Was Valuable)
16392,270,3,763.05,2,2,2,6,Needs Attention
16393,2,30,5456.5,4,4,4,12,Champions
16394,50,9,1412.06,3,4,3,10,Champions
16395,61,17,3458.95,3,4,4,11,Champions
16396,473,3,102.69999999999999,1,2,1,4,Lost
16397,628,1,127.88,1,1,1,3,Lost
16398,145,4,1631.15,2,3,3,8,Loyal Customers
16399,19,3,641.82,4,2,2,8,Loyal Customers
16400,95,9,3159.44,2,4,4,10,Champions
16401,1,39,6628.99,4,4,4,12,Champions
16402,265,2,511.4,2,2,2,6,Needs Attention
16403,302,2,161.04999999999998,2,2,1,5,Needs Attention
16404,70,2,430.3,3,2,2,7,Recent but Low Value
16405,302,2,167.25,2,2,1,5,Needs Attention
16406,19,4,533.98,4,3,2,9,Loyal Customers
16407,13,14,2821.65,4,4,4,12,Champions
16408,591,1,231.93,1,1,1,3,Lost
16409,36,12,5709.04,3,4,4,11,Champions
16410,734,1,130.32,1,1,1,3,Lost
16411,19,4,910.1899999999999,4,3,3,10,Champions
16412,54,5,647.23,3,3,2,8,Loyal Customers
16413,57,2,528.98,3,2,2,7,Recent but Low Value
16414,22,5,559.71,4,3,2,9,Loyal Customers
16415,44,3,719.44,3,2,2,7,Recent but Low Value
16416,27,10,2948.47,3,4,4,11,Champions
16417,493,1,35.7,1,1,1,3,Lost
16418,45,5,1101.94,3,3,3,9,Loyal Customers
16419,113,9,1474.67,2,4,3,9,Loyal Customers
16420,396,1,75.0,1,1,1,3,Lost
16421,376,3,526.27,2,2,2,6,Needs Attention
16422,17,146,61110.54,4,4,4,12,Champions
16423,25,1,346.12,3,1,2,6,Recent but Low Value
16424,191,3,392.06,2,2,2,6,Needs Attention
16425,302,1,302.7,2,1,1,4,Lost
16426,2,10,1908.25,4,4,3,11,Champions
16427,263,2,241.06,2,2,1,5,Needs Attention
16428,81,4,657.33,3,3,2,8,Loyal Customers
16429,106,1,284.55,2,1,1,4,Lost
16430,57,7,1117.94,3,3,3,9,Loyal Customers
16431,213,3,642.81,2,2,2,6,Needs Attention
16432,64,1,287.4,3,1,1,5,Recent but Low Value
16433,28,2,384.52,3,2,2,7,Recent but Low Value
16434,29,13,2727.04,3,4,4,11,Champions
16435,512,3,1011.5699999999999,1,2,3,6,Needs Attention
16436,668,4,242.04,1,3,1,5,At Risk (Was Valuable)
16437,381,2,301.25,1,2,1,4,Lost
16438,6,5,798.35,4,3,2,9,Loyal Customers
16439,722,1,310.70000000000005,1,1,1,3,Lost
16440,8,6,3856.9700000000003,4,3,4,11,Champions
16441,67,6,1023.48,3,3,3,9,Loyal Customers
16442,2,5,899.47,4,3,3,10,Champions
16443,521,1,162.24,1,1,1,3,Lost
16444,46,20,3582.38,3,4,4,11,Champions
16445,34,4,602.73,3,3,2,8,Loyal Customers
16447,136,3,775.14,2,2,2,6,Needs Attention
16448,198,2,367.87,2,2,2,6,Needs Attention
16449,191,3,674.69,2,2,2,6,Needs Attention
16450,150,4,1475.73,2,3,3,8,Loyal Customers
16451,88,4,1009.4,3,3,3,9,Loyal Customers
16452,631,2,332.17,1,2,1,4,Lost
16453,531,2,251.71,1,2,1,4,Lost
16454,45,8,1.9000000000000004,3,4,1,8,Loyal Customers
16455,64,13,4306.72,3,4,4,11,Champions
16456,99,14,6185.41,2,4,4,10,Champions
16457,218,1,208.36,2,1,1,4,Lost
16458,3,30,5715.34,4,4,4,12,Champions
16459,730,1,71.78999999999999,1,1,1,3,Lost
16460,28,3,814.72,3,2,2,7,Recent but Low Value
16461,178,3,1615.22,2,2,3,7,Needs Attention
16462,64,4,102.0,3,3,1,7,Recent but Low Value
16463,21,7,1383.7,4,3,3,10,Champions
16464,20,3,1314.68,4,2,3,9,Loyal Customers
16465,414,3,726.34,1,2,2,5,Needs Attention
16466,34,16,3713.59,3,4,4,11,Champions
16467,509,8,2862.4,1,4,4,9,Loyal Customers
16468,74,3,787.52,3,2,2,7,Recent but Low Value
16469,24,5,828.91,4,3,2,9,Loyal Customers
16470,52,12,2453.65,3,4,4,11,Champions
16471,275,6,1186.18,2,3,3,8,Loyal Customers
16472,434,2,789.6,1,2,2,5,Needs Attention
16473,165,5,469.58,2,3,2,7,At Risk (Was Valuable)
16474,7,11,1811.47,4,4,3,11,Champions
16475,88,4,544.3,3,3,2,8,Loyal Customers
16476,417,3,337.0,1,2,1,4,Lost
16477,64,11,4320.02,3,4,4,11,Champions
16478,25,3,331.0,3,2,1,6,Recent but Low Value
16479,10,2,300.83,4,2,1,7,Recent but Low Value
16480,76,1,769.29,3,1,2,6,Recent but Low Value
16481,660,3,428.23,1,2,2,5,Needs Attention
16482,16,1,220.62,4,1,1,6,Recent but Low Value
16483,192,1,139.35,2,1,1,4,Lost
16484,174,3,379.4,2,2,2,6,Needs Attention
16485,77,7,2137.68,3,3,3,9,Loyal Customers
16486,538,1,134.36,1,1,1,3,Lost
16487,577,2,209.4,1,2,1,4,Lost
16488,33,4,492.2,3,3,2,8,Loyal Customers
16489,380,2,303.7,1,2,1,4,Lost
16490,430,2,179.16000000000003,1,2,1,4,Lost
16491,47,3,1524.31,3,2,3,8,Loyal Customers
16492,541,1,385.56,1,1,2,4,Lost
16493,73,9,2110.12,3,4,3,10,Champions
16494,297,1,826.53,2,1,2,5,Needs Attention
16495,3,3,684.41,4,2,2,8,Loyal Customers
16496,9,7,2293.47,4,3,4,11,Champions
16497,50,23,6695.28,3,4,4,11,Champions
16498,161,3,86.12,2,2,1,5,Needs Attention
16499,360,13,2491.7400000000002,2,4,4,10,Champions
16500,5,10,835.96,4,4,2,10,Champions
16501,383,1,1237.23,1,1,3,5,Needs Attention
16502,620,2,266.5,1,2,1,4,Lost
16503,107,13,3597.89,2,4,4,10,Champions
16504,25,1,484.38,3,1,2,6,Recent but Low Value
16505,32,1,777.6,3,1,2,6,Recent but Low Value
16506,20,2,90.30000000000001,4,2,1,7,Recent but Low Value
16507,572,1,152.76,1,1,1,3,Lost
16508,630,1,248.8,1,1,1,3,Lost
16509,297,1,363.7,2,1,2,5,Needs Attention
16510,372,6,2100.0,2,3,3,8,Loyal Customers
16511,22,6,1819.02,4,3,3,10,Champions
16513,5,4,874.59,4,3,2,9,Loyal Customers
16515,52,10,3216.3,3,4,4,11,Champions
16516,30,1,101.69999999999999,3,1,1,5,Recent but Low Value
16517,277,1,162.7,2,1,1,4,Lost
16518,61,6,938.27,3,3,3,9,Loyal Customers
16519,25,4,556.26,3,3,2,8,Loyal Customers
16520,186,8,2465.92,2,4,4,10,Champions
16521,415,3,1148.01,1,2,3,6,Needs Attention
16522,436,2,433.36,1,2,2,5,Needs Attention
16523,2,39,11760.54,4,4,4,12,Champions
16524,446,2,308.14,1,2,1,4,Lost
16525,2,54,23350.74,4,4,4,12,Champions
16526,172,2,717.21,2,2,2,6,Needs Attention
16527,81,2,1272.44,3,2,3,8,Loyal Customers
16528,4,1,244.41,4,1,1,6,Recent but Low Value
16529,190,4,2012.0,2,3,3,8,Loyal Customers
16530,668,1,48.349999999999994,1,1,1,3,Lost
16531,22,12,2263.58,4,4,4,12,Champions
16532,18,5,8756.64,4,3,4,11,Champions
16533,19,5,1026.94,4,3,3,10,Champions
16534,642,1,635.9,1,1,2,4,Lost
16535,5,3,1001.59,4,2,3,9,Loyal Customers
16536,107,2,539.02,2,2,2,6,Needs Attention
16537,641,1,23.35,1,1,1,3,Lost
16538,541,3,399.62,1,2,2,5,Needs Attention
16539,3,10,3732.01,4,4,4,12,Champions
16540,414,1,226.70000000000002,1,1,1,3,Lost
16541,735,2,419.78,1,2,2,5,Needs Attention
16542,54,2,257.32,3,2,1,6,Recent but Low Value
16543,583,2,277.80999999999995,1,2,1,4,Lost
16544,520,6,110.3,1,3,1,5,At Risk (Was Valuable)
16545,165,2,689.82,2,2,2,6,Needs Attention
16546,291,7,3837.36,2,3,4,9,Loyal Customers
16547,546,1,111.71,1,1,1,3,Lost
16548,599,1,30.15,1,1,1,3,Lost
16549,10,37,13159.64,4,4,4,12,Champions
16550,109,29,9169.32,2,4,4,10,Champions
16551,96,7,2237.12,2,3,4,9,Loyal Customers
16552,243,2,475.02000000000004,2,2,2,6,Needs Attention
16553,163,36,16555.87,2,4,4,10,Champions
16554,3,18,2407.17,4,4,4,12,Champions
16555,35,10,285.89,3,4,1,8,Loyal Customers
16556,67,24,7610.2300000000005,3,4,4,11,Champions
16557,24,2,281.85,4,2,1,7,Recent but Low Value
16558,1,47,13718.960000000001,4,4,4,12,Champions
16559,397,1,185.20000000000002,1,1,1,3,Lost
16560,21,10,3010.73,4,4,4,12,Champions
16561,6,2,511.12,4,2,2,8,Loyal Customers
16562,477,1,223.85999999999999,1,1,1,3,Lost
16563,54,7,4412.56,3,3,4,10,Champions
16564,569,1,87.8,1,1,1,3,Lost
16565,364,5,700.45,2,3,2,7,At Risk (Was Valuable)
16566,15,6,614.01,4,3,2,9,Loyal Customers
16567,194,2,865.6,2,2,2,6,Needs Attention
16568,428,2,1020.9000000000001,1,2,3,6,Needs Attention
16569,3,5,1455.23,4,3,3,10,Champions
16570,9,31,6841.82,4,4,4,12,Champions
16571,3,17,4025.05,4,4,4,12,Champions
16572,127,4,999.7,2,3,3,8,Loyal Customers
16573,74,4,648.41,3,3,2,8,Loyal Customers
16574,71,3,1301.78,3,2,3,8,Loyal Customers
16576,410,5,513.1700000000001,1,3,2,6,At Risk (Was Valuable)
16577,667,1,380.0,1,1,2,4,Lost
16578,626,1,156.6,1,1,1,3,Lost
16579,365,2,233.85,2,2,1,5,Needs Attention
16581,155,2,70.44,2,2,1,5,Needs Attention
16582,113,1,313.62,2,1,1,4,Lost
16583,374,2,531.4,2,2,2,6,Needs Attention
16584,80,7,3085.4700000000003,3,3,4,10,Champions
16585,594,2,341.59,1,2,2,5,Needs Attention
16586,249,3,1462.78,2,2,3,7,Needs Attention
16587,232,1,225.15,2,1,1,4,Lost
16588,386,4,1361.28,1,3,3,7,At Risk (Was Valuable)
16589,71,4,612.36,3,3,2,8,Loyal Customers
16590,381,3,563.6,1,2,2,5,Needs Attention
16591,69,1,213.5,3,1,1,5,Recent but Low Value
16592,4,34,7624.46,4,4,4,12,Champions
16593,51,9,1051.24,3,4,3,10,Champions
16594,75,1,181.09,3,1,1,5,Recent but Low Value
16595,61,5,1810.18,3,3,3,9,Loyal Customers
16596,16,4,579.63,4,3,2,9,Loyal Customers
16597,4,1,90.04,4,1,1,6,Recent but Low Value
16598,277,2,140.7,2,2,1,5,Needs Attention
16599,386,1,172.8,1,1,1,3,Lost
16600,4,16,2093.56,4,4,3,11,Champions
16601,41,3,684.25,3,2,2,7,Recent but Low Value
16602,31,5,711.63,3,3,2,8,Loyal Customers
16603,75,2,482.47,3,2,2,7,Recent but Low Value
16604,548,3,326.25,1,2,1,4,Lost
16605,724,1,60.48,1,1,1,3,Lost
16606,404,2,357.66,1,2,2,5,Needs Attention
16607,18,29,5375.18,4,4,4,12,Champions
16608,454,2,1288.72,1,2,3,6,Needs Attention
16609,15,9,5450.96,4,4,4,12,Champions
16610,219,1,75.66,2,1,1,4,Lost
16611,186,7,1776.63,2,3,3,8,Loyal Customers
16612,33,10,3243.48,3,4,4,11,Champions
16613,70,1,618.59,3,1,2,6,Recent but Low Value
16614,183,3,1179.79,2,2,3,7,Needs Attention
16615,569,2,264.5,1,2,1,4,Lost
16616,15,2,500.42,4,2,2,8,Loyal Customers
16617,236,1,151.85,2,1,1,4,Lost
16618,31,6,2630.64,3,3,4,10,Champions
16619,254,5,1916.53,2,3,3,8,Loyal Customers
16620,4,6,1758.93,4,3,3,10,Champions
16621,52,4,813.48,3,3,2,8,Loyal Customers
16622,542,2,205.6,1,2,1,4,Lost
16623,246,5,1002.49,2,3,3,8,Loyal Customers
16624,81,2,810.5699999999999,3,2,2,7,Recent but Low Value
16625,275,6,1651.08,2,3,3,8,Loyal Customers
16626,1,20,4379.65,4,4,4,12,Champions
16627,79,1,322.8,3,1,1,5,Recent but Low Value
16628,30,8,2313.09,3,4,4,11,Champions
16629,74,2,417.73,3,2,2,7,Recent but Low Value
16630,407,2,104.30000000000001,1,2,1,4,Lost
16631,482,8,1867.02,1,4,3,8,Loyal Customers
16632,486,2,406.4,1,2,2,5,Needs Attention
16633,17,7,2878.15,4,3,4,11,Champions
16634,223,10,1363.1,2,4,3,9,Loyal Customers
16635,407,1,473.0,1,1,2,4,Lost
16636,438,4,3802.04,1,3,4,8,Loyal Customers
16637,32,5,1124.59,3,3,3,9,Loyal Customers
16638,23,16,2426.28,4,4,4,12,Champions
16639,25,5,1659.85,3,3,3,9,Loyal Customers
16640,398,1,179.4,1,1,1,3,Lost
16641,106,2,554.5,2,2,2,6,Needs Attention
16642,5,5,1051.46,4,3,3,10,Champions
16643,246,3,915.5600000000001,2,2,3,7,Needs Attention
16644,178,2,833.78,2,2,2,6,Needs Attention
16645,736,1,160.39,1,1,1,3,Lost
16646,444,2,675.05,1,2,2,5,Needs Attention
